"","Word","Feeling"
"7133","surro","-1"
"7134","susceptibilidade","-1"
"7135","susceptível","-1"
"7136","suscetibilidade","-1"
"7137","suscetível","-1"
"7138","suspeito","-1"
"7139","suspicaz","-1"
"7140","suspirante","0"
"7141","suspiroso","0"
"7142","sussurrante","0"
"7143","susto","-1"
"7144","sutil","0"
"7145","tabagista","-1"
"7146","tablóide","-1"
"7147","tabu","-1"
"7148","tacanhez","-1"
"7149","tacanho","-1"
"7150","tachado","-1"
"7151","tácito","-1"
"7152","taciturnidade","-1"
"7153","taciturno","-1"
"7154","taful","-1"
"7156","tagarela","-1"
"7157","talento","1"
"7158","talentoso","1"
"7159","tamanco","-1"
"7160","tamaninho","-1"
"7161","tangível","1"
"7162","tanso","-1"
"7163","tapado","-1"
"7164","tara","-1"
"7165","tarado sexual","-1"
"7166","tarado","-1"
"7167","tarasco","-1"
"7168","tardíloquo","-1"
"7169","tardio","-1"
"7170","tardo","-1"
"7171","tareco","-1"
"7172","tareia","-1"
"7173","tarimbeiro","-1"
"7174","tarouco","-1"
"7175","tarouquice","-1"
"7176","tartamudo","-1"
"7177","tartufo","-1"
"7178","tato","-1"
"7179","teatral","-1"
"7180","teatralidade","-1"
"7181","teatralizar","-1"
"7182","tédio","-1"
"7183","tedioso","-1"
"7184","teimoso","-1"
"7185","telhudo","-1"
"7186","temer","-1"
"7188","temerário","-1"
"7190","temeroso","-1"
"7191","temido","-1"
"7192","temível","-1"
"7193","temoroso","-1"
"7194","temperado","1"
"7195","temperamental","-1"
"7196","temperante","0"
"7197","tempestivo","-1"
"7198","tempestuoso","-1"
"7199","temporizador","1"
"7200","temudo","-1"
"7201","tenaz","0"
"7202","tendenciosidade","-1"
"7203","tendencioso","-1"
"7204","tenebrosidade","-1"
"7205","tenebroso","-1"
"7206","tenro","-1"
"7207","tensão","-1"
"7208","tenso","-1"
"7209","tênue","0"
"7210","teórico","0"
"7211","ter a cabeça em água","-1"
"7212","ter a cabeça no lugar","1"
"7213","ter a consciência pesada","-1"
"7214","ter a corda ao pescoço","-1"
"7215","ter a faca e o queijo na mão","1"
"7216","ter a lágrima ao canto do olho","-1"
"7217","ter a razão do seu lado","1"
"7218","ter a vida facilitada","1"
"7219","ter as costas largas","1"
"7220","ter as costas quentes","-1"
"7221","ter as horas contadas","-1"
"7222","ter boa consciência","1"
"7223","ter culpas no cartório","-1"
"7224","ter de comer farinha maizena","-1"
"7225","ter dois palmos de testa","1"
"7226","ter dor de corno","-1"
"7227","ter dor de cotovelo","-1"
"7228","ter falta de chá","-1"
"7229","ter ideias","1"
"7230","ter má consciência","-1"
"7231","ter macacos na cabeça","-1"
"7232","ter macacos no sótão","-1"
"7233","ter macaquinhos na cabeça","-1"
"7234","ter macaquinhos no sótão","-1"
"7235","ter mais olhos que barriga",NA
"7236","ter mau perder","-1"
"7237","ter memória curta","-1"
"7238","ter na mão","1"
"7240","ter o nariz empinado","-1"
"7241","ter o pavio curto","-1"
"7242","ter o rei na barriga","-1"
"7243","ter os dias contados","-1"
"7244","ter os pés assentes no chão","1"
"7245","ter os pés bem assentes na terra","1"
"7246","ter sentido de justiça","-1"
"7247","ter sentido de oportunidade","-1"
"7248","ter sentido de responsabilidade","-1"
"7249","ter um aperto no coração","-1"
"7250","ter uma grande cara de pau","-1"
"7251","ter uma grande lata","-1"
"7252","terminante","0"
"7253","terno","1"
"7254","ternura","1"
"7255","ternurento","1"
"7256","terráqueo","0"
"7257","terrenho","-1"
"7258","terreno","0"
"7259","terrestre","0"
"7260","terrificante","-1"
"7261","terrífico","-1"
"7262","terrível","-1"
"7263","terror","-1"
"7264","terrorífico","-1"
"7265","terrorismo","-1"
"7266","terrorista","-1"
"7267","terso","0"
"7268","teso","-1"
"7269","testo","1"
"7271","testudo","-1"
"7272","tétrico","-1"
"7273","tetro","-1"
"7274","tigre","-1"
"7275","tigrino","-1"
"7276","tímido","-1"
"7277","timorato","-1"
"7279","tinhosice","-1"
"7280","tinhoso","-1"
"7281","tino","1"
"7282","tirania","-1"
"7283","tirânico","-1"
"7284","tiranizar","-1"
"7286","tirano","-1"
"7287","tirar a água do capote","-1"
"7288","tirar nabos da púcara","-1"
"7289","tirar o cavalinho da chuva","-1"
"7290","tirar o cavalo da chuva","-1"
"7291","tirar partido da situação","-1"
"7292","tirar proveito eleitoral","-1"
"7293","tiririca","-1"
"7294","tiritante","-1"
"7295","tísico","-1"
"7296","tisnado","0"
"7297","titilante","0"
"7298","titubeante","-1"
"7299","tocado","-1"
"7301","tocador","-1"
"7302","tocante","0"
"7303","todo-poderoso","0"
"7304","toldado","-1"
"7305","toleirão","-1"
"7306","tolerância","1"
"7307","tolerante","1"
"7308","tolhido","-1"
"7309","tolhimento","-1"
"7310","tolo","-1"
"7311","tomar conta do jogo","1"
"7312","tomar partido de","0"
"7314","tomar um banho de água fria","-1"
"7315","tombado","-1"
"7316","tonante","0"
"7317","tonificado","1"
"7318","tontice","-1"
"7319","tontinho","-1"
"7320","tonto","-1"
"7321","tontura","-1"
"7322","torcer o nariz","-1"
"7323","torcer por","0"
"7325","torcido","-1"
"7326","tormento","-1"
"7327","tormentoso","-1"
"7328","torpe","-1"
"7329","torto","-1"
"7330","tortuosidade","-1"
"7331","tortuoso","-1"
"7332","tortura","-1"
"7333","torturado","-1"
"7334","torturador","-1"
"7335","torturante","-1"
"7336","torturar","1"
"7338","torvo","-1"
"7339","tosco","-1"
"7340","totó","-1"
"7341","tóxico","-1"
"7342","toxicodependência","-1"
"7343","toxicodependente","-1"
"7344","toxicomania","-1"
"7345","toxicómano","-1"
"7346","trabalhadeira","1"
"7347","trabalhador","1"
"7349","traficante","-1"
"7350","trafulha","-1"
"7351","trafulhice","-1"
"7352","tragédia","-1"
"7353","trágico","-1"
"7354","traição","-1"
"7355","traiçoeiro","-1"
"7356","traído","-1"
"7357","traidor","-1"
"7358","trair","-1"
"7360","trama","-1"
"7361","tramado","-1"
"7362","tramar","1"
"7364","trampa","-1"
"7365","trampolineiro","-1"
"7366","tramposo","-1"
"7367","trangalhadanças","-1"
"7368","tranquilidade","1"
"7369","tranquilizador","1"
"7370","tranquilizante","1"
"7371","tranqüilo","1"
"7372","tranquilo","1"
"7373","transfigurado","0"
"7374","transformado","0"
"7375","transgredir","-1"
"7377","transido","-1"
"7378","transigente","-1"
"7379","translúcido","1"
"7380","transparência","1"
"7381","transparente","1"
"7382","transtornado","-1"
"7383","transtornar","1"
"7385","transtorno","-1"
"7386","transviado","-1"
"7387","trapaceiro","-1"
"7388","trapacento","-1"
"7389","trapalhada","-1"
"7390","trapalhão","-1"
"7391","trapalhice","-1"
"7392","traquejado","1"
"7393","traquina","-1"
"7394","tratado","1"
"7396","tratante","-1"
"7397","tratável","1"
"7398","trauliteiro","-1"
"7399","trauma","-1"
"7400","travesso","-1"
"7401","travessura","-1"
"7402","travestido","-1"
"7403","trazer água no bico","-1"
"7404","trazer nas palminhas das mãos","-1"
"7406","trazer o diabo no corpo","-1"
"7407","trazer o diabo no ventre","-1"
"7408","trazer o rei na barriga","-1"
"7409","tremebundo","-1"
"7410","tremelicas","-1"
"7411","tremente","-1"
"7412","tremer","-1"
"7413","tremido","-1"
"7414","trêmulo","-1"
"7415","trémulo","-1"
"7416","trepador","0"
"7417","tresloucado","-1"
"7418","tresmalhado","-1"
"7419","treta","-1"
"7420","trevoso","-1"
"7421","trincado","-1"
"7422","triste","-1"
"7423","tristeza","-1"
"7424","tristonho","-1"
"7425","triturado","-1"
"7426","triunfador","1"
"7427","triunfante","1"
"7428","triunfo","1"
"7429","trivial","-1"
"7430","troca-tintas","-1"
"7431","trocar alhos por bogalhos","-1"
"7432","trocar os pés pelas mãos","-1"
"7433","trocar-se todo","-1"
"7434","trocista","-1"
"7435","troglodita","-1"
"7436","troliteiro","-1"
"7437","trombudo","-1"
"7438","trôpego","-1"
"7439","truanesco","-1"
"7440","trucidação","-1"
"7441","trucidado","-1"
"7442","trucidante","-1"
"7443","trucidar","1"
"7445","truculência","-1"
"7446","truculento","-1"
"7447","truque de magia","-1"
"7448","truque","-1"
"7449","tumulto","-1"
"7450","tumultuado","-1"
"7451","tumultuário","-1"
"7452","tumultuoso","-1"
"7453","turbador","-1"
"7454","turbulência","-1"
"7455","turbulento","-1"
"7456","turrão","-1"
"7457","ubíquo","1"
"7458","ufano","0"
"7459","ultrajado","-1"
"7460","ultrajante","-1"
"7461","ultrajar","-1"
"7463","ultraje","-1"
"7464","ultrapassado","-1"
"7465","ultrapassar","1"
"7467","unificador","1"
"7468","uniforme","0"
"7469","uniformizador","1"
"7470","unívoco","1"
"7471","untuosidade","-1"
"7472","untuoso","-1"
"7473","urbano","0"
"7474","urinado","-1"
"7475","usar","-1"
"7477","usurário","-1"
"7478","usurpador","-1"
"7479","usurpar","-1"
"7481","útil","1"
"7482","utopia","-1"
"7483","utópico","-1"
"7485","utopista","-1"
"7487","uxoricida","-1"
"7488","vacilação","-1"
"7489","vacilante","0"
"7490","vacilar","-1"
"7491","vadiação","-1"
"7492","vadiagem","-1"
"7493","vadio","-1"
"7494","vagabundagem","-1"
"7495","vagabundo","-1"
"7496","vagamundo","-1"
"7497","vagaroso","-1"
"7498","vago","-1"
"7499","vaguear","-1"
"7500","vagueza","-1"
"7501","vaiado","-1"
"7503","vaidoso","-1"
"7504","valentão","1"
"7506","valente","1"
"7507","valentia","1"
"7508","valetudinário","-1"
"7509","validade","1"
"7510","válido","1"
"7511","valioso","1"
"7512","valorizar","0"
"7514","valoroso","1"
"7515","vandálico","-1"
"7516","vandalismo","-1"
"7517","vândalo","-1"
"7518","vangloriar-se","-1"
"7519","vanguardeiro","1"
"7520","vanguardista","1"
"7522","vantagem","1"
"7523","vantajoso","1"
"7524","vão","-1"
"7526","vaporoso","0"
"7527","varado","-1"
"7528","varonil","1"
"7529","varrido","-1"
"7530","vassalo","-1"
"7531","vazio","-1"
"7532","vedado","-1"
"7533","veemente","0"
"7534","velado","-1"
"7535","velhacaria","-1"
"7536","velhaco","-1"
"7537","velho e relho","-1"
"7538","velho","-1"
"7540","velhote","-1"
"7542","veloso","0"
"7543","veloz","1"
"7544","venal","-1"
"7545","vencedor","1"
"7546","vencer","1"
"7548","vencido","-1"
"7549","vencível","-1"
"7550","vendedor","-1"
"7551","vender banha da cobra","-1"
"7552","vender gato por lebre","-1"
"7553","vender-se","-1"
"7554","vendido","-1"
"7555","veneno","-1"
"7556","venenoso","-1"
"7557","venerado","1"
"7558","venerando","1"
"7559","venerar","0"
"7561","venerável","1"
"7562","ventrudo","-1"
"7563","venturoso","1"
"7564","ver a luz ao fundo do túnel","1"
"7565","ver a vida a andar para trás","-1"
"7566","ver a vidinha a andar para trás","-1"
"7567","ver com olhos de ver","1"
"7568","veracidade","1"
"7569","veraz","1"
"7570","verdade","1"
"7571","verdadeiro","1"
"7572","vergado","-1"
"7573","vergonha","-1"
"7574","vergonhoso","-1"
"7575","veridicidade","1"
"7576","verídico","1"
"7577","vermelhusco","-1"
"7578","verosímil","1"
"7579","verosimilhante","1"
"7580","verrinoso","-1"
"7581","versado","1"
"7582","versátil","1"
"7583","versatilidade","1"
"7584","vertical","1"
"7585","vesgo","-1"
"7586","vetusto","0"
"7587","vexação","-1"
"7588","vexado","-1"
"7589","vexar","1"
"7591","viajado","1"
"7592","vibrante","0"
"7593","viciado","-1"
"7594","vicioso","-1"
"7595","viçosidade","1"
"7596","viçoso","1"
"7597","videirinho","-1"
"7598","vigarice","-1"
"7599","vigarista","-1"
"7600","vígaro","-1"
"7601","vigiado","0"
"7602","vígil","1"
"7603","vigor","1"
"7604","vigoroso","1"
"7605","vil","-1"
"7606","vilão","-1"
"7607","vinagrento","-1"
"7608","vindicativo","0"
"7609","vingança","-1"
"7610","vingativo","-1"
"7611","vinolência","-1"
"7612","vinolento","-1"
"7613","violado","-1"
"7614","violência doméstica","-1"
"7615","violentado","-1"
"7616","violento","-1"
"7617","viperino","-1"
"7618","vira-casacas","-1"
"7619","virar a cabeça a","-1"
"7621","virar a casaca","-1"
"7622","virar as costas a","-1"
"7624","virar o bico ao prego","-1"
"7625","virginal","0"
"7626","viril","1"
"7627","virtuoso","1"
"7628","virulento","-1"
"7629","visceral","-1"
"7630","viscoso","-1"
"7631","visionário","1"
"7632","vistoso","1"
"7633","vitalista","0"
"7634","vitalizador","1"
"7635","vítima","-1"
"7636","vitimar","1"
"7638","vitimização","-1"
"7639","vitória","1"
"7640","vitorioso","1"
"7641","vivaço","1"
"7642","vivaz","1"
"7643","vivedor","1"
"7644","vívido","0"
"7645","vivido","1"
"7646","vivificador","1"
"7647","vivificante","0"
"7648","vivo","1"
"7649","vociferação","-1"
"7650","vociferador","-1"
"7651","vociferante","-1"
"7652","voltar à cepa torta","-1"
"7653","voltar as costas a","-1"
"7655","voltar com a palavra atrás","-1"
"7656","voluntariosidade","1"
"7657","voluntarioso","-1"
"7658","voluntarista","0"
"7659","voluptuoso","0"
"7660","volúvel","-1"
"7661","vomitado","-1"
"7662","vomitar-se","-1"
"7663","vómito","-1"
"7664","vorace","-1"
"7665","voraz","-1"
"7666","votar contra","0"
"7668","votar","0"
"7670","vulgar","-1"
"7671","vulgaridade","-1"
"7672","vulgarizado","-1"
"7673","vulgarizador","-1"
"7674","vulnerabilidade","-1"
"7675","vulnerável","-1"
"7676","xenófilo","1"
"7677","xenofobia","-1"
"7678","xenófobo","-1"
"7679","xexé","-1"
"7680","xingar","-1"
"7682","zaino","-1"
"7683","zanga","-1"
"7684","zangado","-1"
"7685","zargo","0"
"7686","zarolho","-1"
"7687","zelo","1"
"7688","zeloso","1"
"7689","zelote","-1"
"7690","zombar","1"
"7692","zombeteiro","-1"
"7693","zonzeira","-1"
"7694","zonzo","-1"
"7695","zote","-1"
"7696","zumbidor","-1"
"7697","xingou","-1"
"7698","merda","-1"
"7699","fora","-1"
"7700","cassassão","-1"
"7701","gado","-1"
"7702","bozomourão","-1"
"7703","lixo","-1"
"7704","cocô","-1"
"7705","descarrego","-1"
"7706","peste","-1"
"7707","facista","-1"
"7708","fake","-1"
"7709","gain","1"
"7710","loss","-1"
